Aircraft.damage,Make,Model,Total.Fatal.Injuries,Total.Serious.Injuries,Weather.Condition,Broad.phase.of.flight,Publication.Date,is_destroyed
Substantial,HUGHES,369D,1.0,0.0,IMC,,2020-09-25,False
Substantial,CESSNA,152,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,182F,0.0,1.0,VMC,,2020-09-25,False
Substantial,CESSNA,414A,7.0,0.0,IMC,,2020-09-25,False
Substantial,CESSNA,177B,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,T210M,4.0,0.0,VMC,,2020-09-25,False
Minor,BOEING,707 338C,0.0,0.0,VMC,,2020-09-25,False
Substantial,SCHEMPP-HIRTH,STANDARD CIRRUS,1.0,0.0,VMC,,2020-09-25,False
Substantial,AERONCA,7AC,0.0,0.0,VMC,,2020-09-25,False
Substantial,AERONCA,7AC,0.0,0.0,VMC,,2020-09-25,False
Destroyed,CESSNA,210L,1.0,0.0,UNK,,2020-09-25,True
Destroyed,PIPER,PA-31T1,4.0,0.0,VMC,,2020-09-25,True
Substantial,CESSNA,172S,3.0,0.0,,,2020-09-25,False
Unknown,BOEING,767 34AF,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,170B,0.0,0.0,VMC,,2020-09-25,False
Substantial,BELL,206 - B,1.0,0.0,,,2020-09-25,False
Substantial,BOEING,737 - 804,0.0,0.0,,,2020-09-25,False
Destroyed,SWEARINGEN,SA226-TC,2.0,0.0,,,2020-09-25,True
Substantial,CESSNA,172M,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,180,1.0,0.0,IMC,,2020-09-25,False
Substantial,SOCATA,TBM700,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA-28-140,0.0,0.0,VMC,,2020-09-25,False
Substantial,ROBINSON HELICOPTER COMPANY,R44 II,0.0,0.0,VMC,,2020-09-25,False
Substantial,GRUMMAN,G 164A,0.0,1.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 18-150,0.0,1.0,VMC,,2020-09-25,False
Substantial,CESSNA,421B,0.0,2.0,IMC,,2020-09-25,False
Substantial,FAIRCHILD,SA227 AC,0.0,0.0,IMC,,2020-09-25,False
Substantial,CESSNA,172P,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 28-180,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,172P,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,140,0.0,1.0,VMC,,2020-09-25,False
Destroyed,CESSNA,206H,1.0,0.0,VMC,,2020-09-25,True
Substantial,CESSNA,195A,0.0,0.0,VMC,,2020-09-25,False
Substantial,MOONEY,M20C,0.0,3.0,VMC,,2020-09-25,False
Substantial,CESSNA,LC41-550FG,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,150M,0.0,0.0,VMC,,2020-09-25,False
Substantial,PITTS,Model 12,0.0,1.0,VMC,,2020-09-25,False
Substantial,BEECH,C 50,0.0,0.0,VMC,,2020-09-25,False
Substantial,BEECH,F33A,0.0,0.0,VMC,,2020-09-25,False
Substantial,CIRRUS DESIGN CORP,SR22,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 18A 150,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,172S,0.0,0.0,VMC,,2020-09-25,False
Substantial,MOONEY,M20TN,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,180J,0.0,0.0,VMC,,2020-09-25,False
Unknown,BOEING,400,0.0,0.0,,,2020-09-25,False
Substantial,BELLANCA,1730 - A,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 16,0.0,2.0,VMC,,2020-09-25,False
Destroyed,PIPER,PA 28-140,1.0,0.0,VMC,,2020-09-25,True
Destroyed,BELL,UH1H - NO SERIES,2.0,0.0,,,2020-09-25,True
Substantial,CESSNA,185,0.0,0.0,VMC,,2020-09-25,False
Substantial,BEECH,D95,0.0,0.0,VMC,,2020-09-25,False
Unknown,BOEING,737 - 8B6,0.0,0.0,,,2020-09-25,False
Substantial,CESSNA,172M,0.0,0.0,VMC,,2020-09-25,False
Minor,DIAMOND AIRCRAFT IND INC,DA 20 C1,0.0,0.0,VMC,,2020-09-25,False
Substantial,BELL,430,0.0,2.0,,,2020-09-25,False
Substantial,PIPER,PA 32R-300,0.0,0.0,IMC,,2020-09-25,False
Substantial,DIAMOND AIRCRAFT IND INC,DA 20 C1,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,170B,0.0,0.0,VMC,,2020-09-25,False
Unknown,AIRBUS,A321 - 211,0.0,0.0,,,2020-09-25,False
Substantial,CESSNA,172P,0.0,1.0,VMC,,2020-09-25,False
Minor,CESSNA,152,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,182T,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,140,0.0,1.0,VMC,,2020-09-25,False
Substantial,CESSNA,180K,0.0,0.0,VMC,,2020-09-25,False
Substantial,BEECH,B35,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,150F,0.0,1.0,VMC,,2020-09-25,False
Unknown,BELL,407,0.0,0.0,,,2020-09-25,False
Substantial,CESSNA,182T,0.0,1.0,VMC,,2020-09-25,False
Substantial,CESSNA,172,1.0,0.0,VMC,,2020-09-25,False
Destroyed,CESSNA,182,1.0,0.0,VMC,,2020-09-25,True
Substantial,PIPER,J3C-65,0.0,0.0,VMC,,2020-09-25,False
Minor,CESSNA,525B,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 28-235,0.0,1.0,VMC,,2020-09-25,False
Substantial,BOMBARDIER,CL600 2D24,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,177B,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,180,0.0,0.0,VMC,,2020-09-25,False
Substantial,AIRBUS,AS-350,0.0,0.0,VMC,,2021-05-05,False
Destroyed,AIR TRACTOR INC,AT 502B,1.0,0.0,VMC,,2020-09-25,True
Substantial,HUGHES,TH 55,0.0,1.0,VMC,,2020-09-25,False
Minor,AIRBUS,A319 112,0.0,0.0,VMC,,2020-09-25,False
Substantial,ENSTROM,F-28F,0.0,0.0,VMC,,2020-09-25,False
Minor,BOEING,727-2F9,0.0,0.0,,,2020-09-25,False
Destroyed,PIPER,PA 46 350P,2.0,0.0,VMC,,2020-09-25,True
Substantial,CESSNA,172S,0.0,0.0,VMC,,2020-09-25,False
Substantial,BELL,206L 3,0.0,0.0,VMC,,2020-09-25,False
Destroyed,PIPER,PA-32R-300,4.0,0.0,VMC,,2020-09-25,True
Substantial,CESSNA,150D,0.0,0.0,VMC,,2020-09-25,False
Unknown,CESSNA,172S,1.0,0.0,VMC,,2020-11-03,False
Substantial,PIPER,PA 32-300,0.0,0.0,VMC,,2020-09-25,False
Destroyed,CESSNA,182J,1.0,0.0,,,2020-09-25,True
Substantial,AIR TRACTOR INC,AT 502B,0.0,0.0,VMC,,2020-09-25,False
Substantial,CHAMPION,7ECA,0.0,0.0,VMC,,2020-09-25,False
Substantial,MAULE,M 4-220C,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA-25-235,0.0,0.0,VMC,,2020-09-25,False
Unknown,BOEING,737 - 8FE,0.0,0.0,,,2020-09-25,False
Substantial,PIPER,PA 28-161,0.0,0.0,VMC,,2020-09-25,False
Substantial,TAYLORCRAFT,BC-12D,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 28-180,0.0,0.0,VMC,,2020-09-25,False
Substantial,ROBINSON HELICOPTER COMPANY,R44 II,0.0,0.0,VMC,,2020-09-25,False
Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G 164A,0.0,0.0,VMC,,2020-09-25,False
Destroyed,CESSNA,182,2.0,0.0,,,2020-09-25,True
Substantial,CESSNA,170B,0.0,0.0,VMC,,2020-09-25,False
Substantial,BELLANCA,7GCBC,1.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 18-150,0.0,1.0,VMC,,2020-09-25,False
Substantial,CIRRUS DESIGN CORP,SR22,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,T206H,0.0,1.0,VMC,,2020-09-25,False
Destroyed,PIPER,PA 24-260,4.0,0.0,VMC,,2020-09-25,True
Substantial,MAULE,MX 7-180C,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA28 - 140,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 28-140,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 22-150,0.0,0.0,VMC,,2020-09-25,False
Substantial,RAYTHEON AIRCRAFT COMPANY,B200,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,150M,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,150C,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 31-350,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 18-150,0.0,0.0,VMC,,2020-09-25,False
Destroyed,HUGHES,369,0.0,0.0,,,2020-09-25,True
Destroyed,BEECH,95 B55 (T42A),2.0,0.0,IMC,,2020-09-25,True
Substantial,PIPER,PA-22,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA-28-181,0.0,0.0,VMC,,2020-09-25,False
Substantial,BELL,206L-3,0.0,0.0,VMC,,2020-09-25,False
Substantial,BOEING,PT 17,0.0,2.0,VMC,,2020-09-25,False
Destroyed,CESSNA,210F,1.0,0.0,IMC,,2020-09-25,True
Substantial,AIR TRACTOR,AT802-A,1.0,0.0,,,2020-09-25,False
Unknown,AIRBUS INDUSTRIE,A320 212,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,172M,0.0,1.0,VMC,,2020-09-25,False
Substantial,PIPER,PA44,0.0,0.0,VMC,,2020-09-25,False
Destroyed,CESSNA,T182 - T,2.0,0.0,,,2020-09-25,True
Substantial,PIPER,PA 28-181,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 25-260,0.0,1.0,VMC,,2020-09-25,False
Substantial,CESSNA,172P,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,182E,0.0,0.0,VMC,,2021-09-13,False
Substantial,CESSNA,182Q,0.0,0.0,VMC,,2020-09-25,False
Unknown,BOEING,737 - 883,0.0,0.0,,,2020-09-25,False
Substantial,CESSNA,188,0.0,0.0,VMC,,2020-09-25,False
Substantial,HILLER,UH 12E,1.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,U206G,0.0,1.0,VMC,,2020-09-25,False
Substantial,BELLANCA,8KCAB,0.0,0.0,VMC,,2020-09-25,False
Substantial,AERONCA,7EC,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,337,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,TR182,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,305,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,T188C,0.0,0.0,VMC,,2020-09-25,False
Unknown,BOEING,777 - 236,0.0,1.0,VMC,,2020-09-25,False
Substantial,BELL,47G 3B 1,0.0,0.0,VMC,,2020-09-25,False
Substantial,ROBINSON,R22 - BETA,1.0,0.0,,,2020-09-25,False
Substantial,CESSNA,172 - R,0.0,0.0,VMC,,2020-09-25,False
Destroyed,RAYTHEON AIRCRAFT COMPANY,G36,0.0,0.0,VMC,,2021-05-20,True
Substantial,CESSNA,172R,0.0,0.0,VMC,,2020-09-25,False
Substantial,LUSCOMBE,8A,0.0,1.0,VMC,,2020-09-25,False
Substantial,AIR TRACTOR INC,AT 502,0.0,0.0,VMC,,2020-09-25,False
Substantial,BELL,206 - B11,0.0,0.0,VMC,,2020-09-25,False
Substantial,BEECH,D35,0.0,0.0,VMC,,2020-09-25,False
Destroyed,BEECH,A36,3.0,0.0,VMC,,2020-09-25,True
Substantial,SCHWEIZER,SGS 1 26B,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,207,1.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,150F,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,T188C,0.0,0.0,VMC,,2020-09-25,False
Substantial,AIR TRACTOR INC,AT 502B,0.0,0.0,VMC,,2020-09-25,False
Destroyed,VANS,RV-7,1.0,1.0,VMC,,2020-09-25,True
Substantial,CESSNA,172,0.0,1.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 22,0.0,1.0,VMC,,2020-09-25,False
Substantial,BEECH,A23 24,0.0,0.0,VMC,,2020-09-25,False
Destroyed,CESSNA,182,2.0,0.0,UNK,,2020-09-25,True
Destroyed,PIPER,PA 22-135,1.0,0.0,VMC,,2020-09-25,True
Substantial,BEECH,A36,1.0,0.0,IMC,,2020-09-25,False
Substantial,BELL,206 L4,0.0,0.0,VMC,,2020-09-25,False
Substantial,RANS,S 12XL,0.0,0.0,VMC,,2020-09-25,False
Destroyed,SCHLEICHER,ASW27 - 18E,1.0,0.0,VMC,,2020-09-25,True
Substantial,CESSNA,182Q,0.0,0.0,VMC,,2020-09-25,False
Substantial,WACO,UPF 7,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 18A 150,0.0,0.0,VMC,,2020-09-25,False
Minor,PIPER,PA 18-150,1.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,A188,1.0,0.0,VMC,,2020-09-25,False
Substantial,DEHAVILLAND,DHC-3T,0.0,0.0,IMC,,2020-09-25,False
Substantial,CESSNA,195,0.0,0.0,VMC,,2020-09-25,False
Substantial,AIR TRACTOR INC,AT-602,0.0,0.0,VMC,,2020-09-25,False
Minor,BOMBARDIER INC,DHC 8,0.0,0.0,VMC,,2021-06-14,False
Substantial,CESSNA,177,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA-25-235,1.0,0.0,VMC,,2020-09-25,False
Unknown,BOEING,737 - 6CT,0.0,0.0,,,2020-09-25,False
Substantial,CESSNA,180,0.0,0.0,VMC,,2020-09-25,False
Substantial,MAULE,M 7-235B,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,180B,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,172H,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,172R,0.0,0.0,VMC,,2020-09-25,False
Destroyed,VANS,RV-7A,2.0,0.0,VMC,,2020-09-25,True
Destroyed,BEECH,C90 - GTI,3.0,0.0,VMC,,2020-09-25,True
Minor,BOEING,737 - 4D7,0.0,0.0,,,2020-09-25,False
Destroyed,MOONEY,M20C,0.0,0.0,VMC,,2020-09-25,True
Substantial,BELLANCA,7GCBC,1.0,0.0,VMC,,2020-09-25,False
Unknown,MCDONNELL DOUGLAS,DC 9 83(MD-83),0.0,7.0,VMC,,2020-09-25,False
Substantial,BELL,407,0.0,0.0,VMC,,2020-09-25,False
Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G 164A,0.0,0.0,VMC,,2020-09-25,False
Substantial,AIR TRACTOR INC,AT 401,0.0,0.0,VMC,,2020-09-25,False
Minor,BOEING,737 - 3S3,0.0,0.0,,,2020-09-25,False
Substantial,PIPER,PA 28-140,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 16,0.0,0.0,VMC,,2020-09-25,False
Substantial,BEECH,F35,1.0,0.0,VMC,,2020-09-25,False
Unknown,BOMBARDIER INC,CL600 2D24,0.0,4.0,UNK,,2020-09-25,False
Substantial,PIPER,PA28-200,0.0,0.0,VMC,,2020-09-25,False
Substantial,DIAMOND AIRCRAFT IND INC,DA 20 C1,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,172S,0.0,0.0,UNK,,2020-09-25,False
Substantial,CESSNA,525,0.0,0.0,,,2020-09-25,False
Substantial,BEECH,RC 45J,0.0,0.0,VMC,,2020-09-25,False
Substantial,BEECH,E33A,0.0,0.0,VMC,,2020-09-25,False
Unknown,BOEING,737,0.0,0.0,,,2020-09-25,False
Destroyed,BEECH,A36,4.0,0.0,VMC,,2020-09-25,True
Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G 164B,0.0,1.0,VMC,,2020-09-25,False
Substantial,PIPER,PA-23-250,3.0,0.0,,,2020-09-25,False
Substantial,BEECH,G58,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,P210N,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 18-150,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,182P,0.0,0.0,VMC,,2020-09-25,False
Destroyed,PIPER,PA 32,1.0,0.0,IMC,,2020-09-25,True
Substantial,PIPER,PA28,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,182A,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,T210,0.0,0.0,VMC,,2020-09-25,False
Substantial,WEATHERLY,201B,0.0,0.0,VMC,,2021-02-02,False
Substantial,PIPER,PA 18A 150,0.0,0.0,VMC,,2020-09-25,False
Substantial,STINSON,108,0.0,1.0,VMC,,2020-09-25,False
Substantial,ROBINSON,R44 - UNDESIGNAT,1.0,0.0,,,2020-09-25,False
Substantial,ENSTROM,F 28C,0.0,0.0,VMC,,2020-09-25,False
Substantial,ROCKWELL INTERNATIONAL,S 2R,0.0,0.0,VMC,,2020-09-25,False
Destroyed,BELL,206B,3.0,0.0,,,2020-09-25,True
Substantial,DIAMOND AIRCRAFT IND INC,DA 20 C1,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA-22,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 20,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,152,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,172,1.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,180A,0.0,0.0,VMC,,2020-09-25,False
Substantial,BEECH,C23,0.0,0.0,VMC,,2020-09-25,False
Substantial,BEECH,B 55,0.0,0.0,VMC,,2020-09-25,False
Substantial,BELL,47G 5,1.0,0.0,IMC,,2020-09-25,False
Substantial,CESSNA,150L,0.0,0.0,VMC,,2020-09-25,False
Substantial,AVIAT AIRCRAFT INC,A,0.0,0.0,VMC,,2020-09-25,False
Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G 164A,0.0,1.0,VMC,,2020-09-25,False
Substantial,MOONEY,M20K,0.0,0.0,IMC,,2020-09-25,False
Substantial,ROBINSON HELICOPTER COMPANY,R44 II,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 32R-301,0.0,0.0,VMC,,2020-09-25,False
Substantial,WEATHERLY,201B,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,172,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,TU206F,0.0,2.0,VMC,,2020-09-25,False
Substantial,QUICKSILVER,MX,0.0,0.0,VMC,,2020-09-25,False
Substantial,SCHEMPP-HIRTH,VENTUS 2C,0.0,0.0,VMC,,2020-09-25,False
Substantial,WSK PZL MIELEC,M 18A,0.0,0.0,VMC,,2020-09-25,False
Substantial,AERONCA,7AC,0.0,0.0,VMC,,2020-09-25,False
Substantial,AIR TRACTOR INC,AT 502B,0.0,0.0,VMC,,2020-09-25,False
Substantial,DIAMOND AIRCRAFT IND INC,DA 20 C1,0.0,0.0,VMC,,2020-09-25,False
Substantial,DEHAVILLAND,DHC-3,9.0,0.0,VMC,,2021-06-15,False
Substantial,PIPER,PA 24,0.0,0.0,VMC,,2020-09-25,False
Substantial,SCHWEIZER,SGS 2 32,0.0,0.0,VMC,,2020-09-25,False
Destroyed,LAKE,LA4 - 200,2.0,0.0,,,2020-09-25,True
Substantial,QUICKSILVER,MXL II SPORT,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,172 - S,0.0,0.0,VMC,,2020-09-25,False
Substantial,ROBINSON HELICOPTER,R22 BETA,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,172N,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,U206G,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,TR182,0.0,0.0,VMC,,2020-09-25,False
Substantial,ROBINSON,R44 - II,3.0,0.0,,,2020-09-25,False
Substantial,MOONEY,M20R,0.0,0.0,VMC,,2020-09-25,False
Destroyed,BEECH,A36,3.0,0.0,IMC,,2020-09-25,True
Substantial,BELLANCA,7GCBC,0.0,0.0,VMC,,2020-09-25,False
Substantial,BEECH,D17S,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,150L,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 28-180,0.0,2.0,VMC,,2020-09-25,False
Substantial,BELL,407 - NO SERIES,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 25-235,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,170B,0.0,0.0,VMC,,2020-09-25,False
Substantial,ROBINSON HELICOPTER,R22 BETA,0.0,2.0,VMC,,2020-09-25,False
Unknown,BOEING,767 432ER,0.0,0.0,UNK,,2020-09-25,False
Substantial,CESSNA,337,0.0,0.0,VMC,,2020-09-25,False
Minor,ROBINSON,R-22 BETA II,0.0,0.0,,,2020-09-25,False
Unknown,AIRBUS INDUSTRIE,A320 212,0.0,0.0,UNK,,2020-09-25,False
Substantial,CESSNA,182D,0.0,1.0,VMC,,2020-09-25,False
Substantial,CESSNA,TR182,0.0,1.0,VMC,,2020-09-25,False
Substantial,CESSNA,170,0.0,0.0,VMC,,2020-09-25,False
Substantial,BEECH,C 99,0.0,0.0,VMC,,2020-09-25,False
Unknown,BOEING,737 832,0.0,0.0,UNK,,2020-09-25,False
Minor,BOEING,737,0.0,0.0,,,2020-09-25,False
Substantial,CESSNA,180,0.0,0.0,VMC,,2020-09-25,False
Destroyed,HUGHES,269C,2.0,0.0,VMC,,2020-09-25,True
Destroyed,PIPER,PA 24-250,2.0,0.0,VMC,,2020-09-25,True
Substantial,PIPER,PA28,0.0,1.0,VMC,,2020-09-25,False
Substantial,CESSNA,A188B,0.0,0.0,VMC,,2020-09-25,False
Destroyed,SCHWEIZER,269C,2.0,0.0,VMC,,2020-09-25,True
Destroyed,PIPER,PA 22-135,1.0,0.0,VMC,,2020-09-25,True
Substantial,BOEING,A75N1 (PT17),0.0,0.0,VMC,,2020-09-25,False
Substantial,BALLOON WORKS,FIREFLY8 - 24,0.0,1.0,VMC,,2020-09-25,False
Substantial,CESSNA,T182T,0.0,0.0,VMC,,2020-09-25,False
Substantial,ROBINSON HELICOPTER COMPANY,R44 II,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA-18,0.0,0.0,VMC,,2020-09-25,False
Destroyed,CESSNA,172P,1.0,0.0,VMC,,2020-09-25,True
Substantial,CESSNA,172D,0.0,1.0,VMC,,2020-09-25,False
Substantial,CESSNA,172N,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 18-135,0.0,1.0,VMC,,2020-09-25,False
Substantial,EUROCOPTER,EC 130 B4,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 18-150,0.0,0.0,VMC,,2020-09-25,False
Substantial,MOONEY,M20E,1.0,0.0,VMC,,2020-09-25,False
Substantial,CHAMPION,7BCM,2.0,0.0,VMC,,2020-09-25,False
Substantial,AVIAT AIRCRAFT INC,A-1C-180,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 24-250,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,J3C,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,A188B,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,182,0.0,0.0,VMC,,2020-09-25,False
Substantial,ROCKWELL INTERNATIONAL,112TCA,1.0,0.0,,,2020-09-25,False
Substantial,AVIAT AIRCRAFT INC,A-1C-180,0.0,0.0,VMC,,2020-09-25,False
Minor,BOEING,737-800,0.0,0.0,,,2020-09-25,False
Substantial,CESSNA,182,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,T210L,0.0,0.0,VMC,,2020-09-25,False
Substantial,CIRRUS DESIGN CORP,SR22,0.0,2.0,VMC,,2020-09-25,False
Destroyed,CESSNA,150M,2.0,1.0,VMC,,2021-06-15,True
Unknown,EMBRAER,ERJ170 - 200STD,0.0,0.0,UNK,,2020-09-25,False
Substantial,SCHWEIZER,SGS 1 26B,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 28-140,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,150J,0.0,1.0,VMC,,2020-09-25,False
Substantial,BELL,407 - NO SERIES,2.0,1.0,,,2020-09-25,False
Substantial,MOONEY,M 20G,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,170,0.0,0.0,VMC,,2020-09-25,False
Destroyed,BEECH,A35,2.0,0.0,VMC,,2020-09-25,True
Substantial,LUSCOMBE,8A,0.0,0.0,VMC,,2020-09-25,False
Destroyed,PIPER,PA 22-160,2.0,0.0,VMC,,2020-09-25,True
Substantial,CESSNA,A185F,0.0,0.0,VMC,,2020-09-25,False
Unknown,BOEING,767 - 346,0.0,0.0,,,2020-09-25,False
Substantial,ROBINSON HELICOPTER,R22 BETA,0.0,1.0,VMC,,2020-09-25,False
Substantial,ROBINSON HELICOPTER,R44,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,210 5A(205A),0.0,1.0,VMC,,2020-09-25,False
Substantial,CESSNA,340,0.0,0.0,IMC,,2020-09-25,False
Substantial,CESSNA,210,0.0,0.0,VMC,,2020-09-25,False
Substantial,ROBINSON HELICOPTER,R22 BETA,0.0,0.0,VMC,,2020-09-25,False
Destroyed,PIPER,PA 30,0.0,1.0,VMC,,2020-09-25,True
Destroyed,PIPER,PA 32-300,2.0,0.0,VMC,,2020-09-25,True
Substantial,PIPER,PA 12,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,140,0.0,0.0,VMC,,2020-09-25,False
Unknown,AIRBUS,A330 - 323,0.0,0.0,,,2020-09-25,False
Destroyed,CESSNA,182B,0.0,0.0,VMC,,2020-09-25,True
Substantial,PIPER,PA-28-151,0.0,1.0,VMC,,2020-09-25,False
Substantial,CHAMPION,7GCAA,0.0,0.0,VMC,,2020-09-25,False
Substantial,ROBINSON HELICOPTER,R44,0.0,0.0,VMC,,2020-09-25,False
Destroyed,PIPER,PA-32R-300,0.0,1.0,,,2020-09-25,True
Minor,BOEING,737,0.0,0.0,UNK,,2020-09-25,False
Substantial,CESSNA,170B,0.0,0.0,VMC,,2020-09-25,False
Substantial,ROBINSON HELICOPTER COMPANY,R44 II,0.0,3.0,VMC,,2020-09-25,False
Substantial,CESSNA,207A,1.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,172RG,0.0,0.0,VMC,,2020-09-25,False
Substantial,ERCOUPE,415-C,0.0,0.0,VMC,,2020-09-25,False
Destroyed,CESSNA,T310R,4.0,0.0,VMC,,2020-09-25,True
Substantial,CESSNA,182Q,0.0,0.0,VMC,,2020-09-25,False
Substantial,PIPER,PA 32-300,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,R172K,0.0,0.0,VMC,,2020-09-25,False
Substantial,ERCOUPE,415,0.0,0.0,VMC,,2020-09-25,False
Substantial,MAULE,MX7,0.0,3.0,,,2020-09-25,False
Destroyed,PIPER,PA 28-181,0.0,0.0,VMC,,2020-09-25,True
Substantial,BEECH,35-C33,0.0,0.0,VMC,,2020-09-25,False
Substantial,CESSNA,172S,0.0,0.0,VMC,,2020-09-25,False
Substantial,LUSCOMBE,8A,0.0,1.0,VMC,,2020-09-25,False
Destroyed,CESSNA,206G,0.0,0.0,VMC,,2020-09-25,True
Destroyed,CESSNA,U206G,1.0,0.0,VMC,,2020-09-25,True
